Filename,pvalue_BUSTEDSMH,pvalue_BUSTEDS,delta
ENSGT00390000005101.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004542.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004097.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000002110.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000546.Euteleostomi.001.nex,0.5,0.06581486862747699,0.434185131372523
ENSGT00390000001279.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003590.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004254.Euteleostomi.001.nex,0.5,0.4964925166416295,0.003507483358370478
ENSGT00390000001117.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000536.Euteleostomi.001.nex,0.5,0.1841951169366443,0.3158048830633557
ENSGT00390000000628.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000378.Euteleostomi.003.nex,0.004629342115137935,0.01769709600139252,-0.013067753886254585
ENSGT00390000003582.Euteleostomi.001.nex,0.3960394083895401,0.1246455120847486,0.2713938963047915
ENSGT00390000000984.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003227.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002664.Euteleostomi.001.nex,0.5,0.4956031603515486,0.004396839648451389
ENSGT00390000004550.Euteleostomi.001.nex,0.5,0.06875227888944035,0.43124772111055965
ENSGT00390000000337.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002761.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004496.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003322.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001774.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003426.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003894.Euteleostomi.001.nex,0.468001865449664,0.4304394877552628,0.03756237769440118
ENSGT00390000003444.Euteleostomi.001.nex,0.1291281823917835,0.07792991608496136,0.05119826630682214
ENSGT00390000003114.Euteleostomi.003.nex,0.4556962247981465,0.3985335191122636,0.057162705685882886
ENSGT00390000000451.Euteleostomi.001.nex,0.5,0.1277935396848106,0.3722064603151894
ENSGT00390000002319.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004198.Euteleostomi.001.nex,0.4980081514407361,0.2012556714984292,0.2967524799423069
ENSGT00390000000527.Euteleostomi.001.nex,0.4941728912004138,0.2164418110532733,0.27773108014714054
ENSGT00390000000586.Euteleostomi.001.nex,0.484490070124599,0.4890716714552231,-0.00458160133062413
ENSGT00390000000698.Euteleostomi.001.nex,0.5,0.1787517275574936,0.3212482724425064
ENSGT00390000000223.Euteleostomi.001.nex,0.5,0.4136960994958795,0.08630390050412051
ENSGT00390000002675.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004930.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002978.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004582.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001660.Euteleostomi.001.nex,0.5,0.2888918149612119,0.2111081850387881
ENSGT00390000002509.Euteleostomi.001.nex,0.4977401985437183,0.5,-0.002259801456281685
ENSGT00390000005102.Euteleostomi.001.nex,0.4096223909848115,0.3680412662064479,0.04158112477836362
ENSGT00390000004541.Euteleostomi.001.nex,0.393600084298788,0.2176499306452824,0.1759501536535056
ENSGT00390000004114.Euteleostomi.003.nex,0.5,0.5,0.0
ENSGT00390000000344.Euteleostomi.001.nex,0.5,0.03395140426137938,0.4660485957386206
ENSGT00390000004799.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004738.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005065.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002770.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004835.Euteleostomi.001.nex,0.1103988990487032,0.01842422550418626,0.09197467354451694
ENSGT00390000003885.Euteleostomi.001.nex,0.5,0.2294156904860443,0.27058430951395573
ENSGT00390000000652.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000003496.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004383.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004322.Euteleostomi.001.nex,0.1274536730110291,0.1277604884850074,-0.0003068154739782891
ENSGT00390000002308.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002016.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005154.Euteleostomi.001.nex,0.5,0.06650463056070915,0.43349536943929085
ENSGT00390000000217.Euteleostomi.001.nex,0.5,0.4354754391134342,0.06452456088656577
ENSGT00390000001654.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001046.Euteleostomi.005.nex,0.5,0.5,0.0
ENSGT00390000005197.Euteleostomi.001.nex,0.5,0.386364001905267,0.11363599809473302
ENSGT00390000001446.Euteleostomi.002.nex,0.5,2.67444800583494e-06,0.49999732555199417
ENSGT00390000001528.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001132.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003564.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000571.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002049.Euteleostomi.002.nex,0.4793765407492437,0.5,-0.020623459250756315
ENSGT00390000003618.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003403.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001055.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000805.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000867.Euteleostomi.001.nex,0.4936621934683778,0.5,-0.006337806531622192
ENSGT00390000003365.Euteleostomi.001.nex,0.5,0.4667075953698506,0.033292404630149375
ENSGT00390000001733.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005033.Euteleostomi.001.nex,0.5,0.4058017905251623,0.0941982094748377
ENSGT00390000002849.Euteleostomi.001.nex,0.4384654724452102,0.5,-0.061534527554789775
ENSGT00390000000312.Euteleostomi.001.nex,0.5,0.2789282757028357,0.22107172429716432
ENSGT00390000003213.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001948.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000118.Euteleostomi.001.nex,0.5,0.4983587794044343,0.0016412205955657067
ENSGT00390000003271.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001627.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002693.Euteleostomi.001.nex,0.5,0.3878926656626863,0.11210733433731368
ENSGT00390000004977.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000560.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002197.Euteleostomi.001.nex,0.2787327358402028,0.02902514111252497,0.24970759472767784
ENSGT00390000000973.Euteleostomi.001.nex,0.5,0.0002613716105427377,0.49973862838945726
ENSGT00390000004010.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000001141.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001390.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000000911.Euteleostomi.001.nex,0.5,0.0947098618845369,0.4052901381154631
ENSGT00390000004019.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000719.Euteleostomi.001.nex,0.5,0.01355372232813001,0.48644627767187
ENSGT00390000001026.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002033.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002563.Euteleostomi.003.nex,0.5,0.5,0.0
ENSGT00390000002429.Euteleostomi.001.nex,0.5,0.4062819388526087,0.09371806114739129
ENSGT00390000002796.Euteleostomi.001.nex,0.4698947685059158,0.154482068757142,0.31541269974877384
ENSGT00390000004872.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003374.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004810.Euteleostomi.001.nex,0.5,0.04570479382235904,0.45429520617764096
ENSGT00390000000303.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003008.Euteleostomi.001.nex,0.4956568878415263,0.2454281051922018,0.25022878264932447
ENSGT00390000002997.Euteleostomi.002.nex,0.5,0.3517364518207104,0.1482635481792896
ENSGT00390000003316.Euteleostomi.001.nex,0.04242094929534479,0.04901516870549061,-0.0065942194101458185
ENSGT00390000003646.Euteleostomi.003.nex,0.5,0.5,0.0
ENSGT00390000003368.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002887.Euteleostomi.001.nex,0.5,0.4146609289116373,0.0853390710883627
ENSGT00390000001442.Euteleostomi.001.nex,0.5,0.0001862947202505016,0.4998137052797495
ENSGT00390000002457.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005342.Euteleostomi.001.nex,0.5,0.3581849274650079,0.1418150725349921
ENSGT00390000002749.Euteleostomi.001.nex,0.482034347386181,0.4991945010180341,-0.01716015363185308
ENSGT00390000000705.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003710.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002390.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004067.Euteleostomi.001.nex,0.5,0.4816974313415394,0.018302568658460583
ENSGT00390000003677.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003719.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000002234.Euteleostomi.001.nex,0.1257608311111971,0.007756912143400629,0.11800391896779647
ENSGT00390000004370.Euteleostomi.002.nex,0.4563518966137398,0.2799344485257936,0.17641744808794624
ENSGT00390000002026.Euteleostomi.002.nex,0.5,0.4768027538182595,0.023197246181740516
ENSGT00390000002148.Euteleostomi.001.nex,0.4919483820512791,0.2123872367613074,0.27956114528997167
ENSGT00390000000104.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005159.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005284.Euteleostomi.001.nex,0.453363347846564,0.4308808591741957,0.022482488672368295
ENSGT00390000001883.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002485.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002837.Euteleostomi.001.nex,0.5,0.1626809359678217,0.33731906403217826
ENSGT00390000003379.Euteleostomi.001.nex,0.5,0.4501740531393303,0.04982594686066971
ENSGT00390000004772.Euteleostomi.001.nex,0.4695862039387702,0.3198443482556115,0.14974185568315873
ENSGT00390000000819.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001394.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004368.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002381.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000673.Euteleostomi.001.nex,0.5,0.4272536809447254,0.07274631905527462
ENSGT00390000002284.Euteleostomi.001.nex,0.4880185901680748,0.1875428322172525,0.3004757579508223
ENSGT00390000004173.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003100.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002932.Euteleostomi.001.nex,0.5,0.1156775184313126,0.3843224815686874
ENSGT00390000002993.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001986.Euteleostomi.001.nex,0.5,0.4995702341582397,0.00042976584176029897
ENSGT00390000001927.Euteleostomi.001.nex,0.5,0.3613557885523002,0.13864421144769978
ENSGT00390000002376.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000781.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001301.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000742.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000189.Euteleostomi.002.nex,0.4919877538236998,0.4354206829076235,0.05656707091607632
ENSGT00390000000046.Euteleostomi.001.nex,0.5,0.2270778081359519,0.2729221918640481
ENSGT00390000000358.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004746.Euteleostomi.001.nex,0.5,0.486017727745757,0.013982272254242978
ENSGT00390000004458.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004888.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002861.Euteleostomi.001.nex,0.5,0.4914942104795718,0.008505789520428186
ENSGT00390000003031.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001562.Euteleostomi.001.nex,0.5,0.4142817650643511,0.0857182349356489
ENSGT00390000000121.Euteleostomi.001.nex,0.5,0.02299098647154346,0.47700901352845654
ENSGT00390000002669.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004643.Euteleostomi.001.nex,0.5,7.717326320216822e-05,0.49992282673679783
ENSGT00390000001500.Euteleostomi.001.nex,0.5,0.4873454558705486,0.012654544129451384
ENSGT00390000003156.Euteleostomi.001.nex,0.2494190220052721,0.2505580115626741,-0.0011389895574019926
ENSGT00390000001913.Euteleostomi.001.nex,0.2058745365782325,0.2171088137475873,-0.011234277169354823
ENSGT00390000002211.Euteleostomi.001.nex,0.5,0.006094779714907073,0.4939052202850929
ENSGT00390000003652.Euteleostomi.001.nex,0.5,0.450781257886389,0.04921874211361099
ENSGT00390000004147.Euteleostomi.001.nex,0.5,0.3477554838908825,0.1522445161091175
ENSGT00390000004090.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001372.Euteleostomi.001.nex,0.5,0.04694592055092978,0.4530540794490702
ENSGT00390000000523.Euteleostomi.002.nex,0.1656833043144967,0.0734998541694522,0.0921834501450445
ENSGT00390000000753.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003458.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004053.Euteleostomi.001.nex,0.08419140011792542,0.07103165838887288,0.013159741729052543
ENSGT00390000001414.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002812.Euteleostomi.001.nex,0.5,0.2749253663406683,0.22507463365933172
ENSGT00390000001969.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000003020.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004735.Euteleostomi.001.nex,0.2895826874760156,0.07745893670414533,0.2121237507718703
ENSGT00390000000191.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001960.Euteleostomi.001.nex,0.5,0.006380602484122366,0.49361939751587763
ENSGT00390000004691.Euteleostomi.001.nex,0.5,0.4973456398633776,0.0026543601366224023
ENSGT00390000002975.Euteleostomi.001.nex,0.01348287959491162,0.01474288243556193,-0.0012600028406503112
ENSGT00390000003125.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001511.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004248.Euteleostomi.001.nex,0.5,0.005488983002365055,0.49451101699763494
ENSGT00390000003643.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000018.Euteleostomi.003.nex,0.5,0.4556606515195518,0.04433934848044818
ENSGT00390000000656.Euteleostomi.001.nex,0.5,0.194543240583682,0.305456759416318
ENSGT00390000002200.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001277.Euteleostomi.001.nex,0.3616592056265465,0.17315226017056,0.1885069454559865
ENSGT00390000002403.Euteleostomi.001.nex,0.4515676273761812,0.4175886531160465,0.03397897426013474
ENSGT00390000001805.Euteleostomi.001.nex,0.4523818963506689,0.2736452436785481,0.1787366526721208
ENSGT00390000002810.Euteleostomi.001.nex,0.5,0.4024344762041834,0.09756552379581662
ENSGT00390000001867.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000679.Euteleostomi.003.nex,0.1521064824789768,0.1652484605604589,-0.013141978081482097
ENSGT00390000000096.Euteleostomi.001.nex,0.5,0.003380254768858559,0.49661974523114144
ENSGT00390000002461.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001474.Euteleostomi.001.nex,0.5,0.4446921079124364,0.05530789208756359
ENSGT00390000003022.Euteleostomi.001.nex,0.5,0.1612501874959656,0.3387498125040344
ENSGT00390000004796.Euteleostomi.001.nex,0.5,0.01621541343490163,0.4837845865650984
ENSGT00390000002365.Euteleostomi.001.nex,0.5,6.166708315769043e-06,0.49999383329168423
ENSGT00390000003595.Euteleostomi.002.nex,0.5,0.3866579686350869,0.11334203136491311
ENSGT00390000002307.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005412.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002019.Euteleostomi.001.nex,0.5,0.4768345393717914,0.023165460628208623
ENSGT00390000003849.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000654.Euteleostomi.001.nex,0.3604651673167938,0.3494790379655431,0.010986129351250706
ENSGT00390000000589.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000636.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002260.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003623.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004228.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004632.Euteleostomi.001.nex,0.3813275841164679,0.08217816407620226,0.2991494200402656
ENSGT00390000003127.Euteleostomi.001.nex,0.3136643886029612,0.004914816082559947,0.30874957252040125
ENSGT00390000003298.Euteleostomi.001.nex,0.5,0.03877374056853244,0.46122625943146756
ENSGT00390000001962.Euteleostomi.001.nex,0.4321129415510484,0.3462205912937187,0.08589235025732972
ENSGT00390000002915.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003145.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004420.Euteleostomi.002.nex,0.5,0.0004254636031010839,0.4995745363968989
ENSGT00390000004650.Euteleostomi.001.nex,0.5,0.4236919570893415,0.07630804291065851
ENSGT00390000003051.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001407.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004438.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003033.Euteleostomi.001.nex,0.5,0.03626217103704388,0.4637378289629561
ENSGT00390000000087.Euteleostomi.001.nex,0.4884267096711404,0.48820933977986,0.00021736989128040562
ENSGT00390000002470.Euteleostomi.001.nex,0.3748340989026791,0.2359886661343616,0.1388454327683175
ENSGT00390000002374.Euteleostomi.001.nex,0.5,0.4420787134478214,0.0579212865521786
ENSGT00390000002316.Euteleostomi.001.nex,0.5,0.4985657424850026,0.0014342575149973724
ENSGT00390000003858.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004040.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003755.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000948.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004145.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001206.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000645.Euteleostomi.001.nex,0.5,0.03665386173216112,0.4633461382678389
ENSGT00390000003851.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000000539.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000182.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002575.Euteleostomi.001.nex,0.5,0.3378544849728168,0.16214551502718322
ENSGT00390000003197.Euteleostomi.001.nex,0.5,0.4994914807826556,0.0005085192173444053
ENSGT00390000002808.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000003289.Euteleostomi.001.nex,0.09318848829542054,0.01333499306142322,0.07985349523399732
ENSGT00390000000141.Euteleostomi.001.nex,0.4570584134152884,0.3579631707711105,0.0990952426441779
ENSGT00390000003154.Euteleostomi.001.nex,0.5,0.4711180102604743,0.028881989739525715
ENSGT00390000001502.Euteleostomi.001.nex,0.4997582883446652,0.448905446175338,0.05085284216932717
ENSGT00390000001029.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004770.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002894.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002799.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001820.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002738.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002026.Euteleostomi.006.nex,0.5,0.5,0.0
ENSGT00390000005351.Euteleostomi.001.nex,0.5,0.4720850454075687,0.027914954592431318
ENSGT00390000002634.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000000854.Euteleostomi.003.nex,6.872841391863949e-05,0.0004756760543839222,-0.0004069476404652827
ENSGT00390000002582.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001536.Euteleostomi.001.nex,0.4795922113519797,0.1983806005705175,0.2812116107814622
ENSGT00390000003969.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002245.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000707.Euteleostomi.001.nex,0.5,0.005251774973781931,0.49474822502621807
ENSGT00390000001038.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003281.Euteleostomi.003.nex,4.454439887613404e-06,5.351915244311556e-09,4.449087972369092e-06
ENSGT00390000003770.Euteleostomi.001.nex,1.216782452573284e-09,2.968589596363813e-09,-1.7518071437905292e-09
ENSGT00390000004215.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000005268.Euteleostomi.003.nex,0.04404438857498427,0.0003406951670360536,0.04370369340794822
ENSGT00390000004902.Euteleostomi.002.nex,0.5,0.498243104070998,0.0017568959290020225
ENSGT00390000001890.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001422.Euteleostomi.001.nex,0.5,0.4760368703650026,0.023963129634997415
ENSGT00390000001652.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000000003.Euteleostomi.001.nex,0.5,0.214153171489264,0.285846828510736
ENSGT00390000002455.Euteleostomi.001.nex,0.04415997719714837,0.03403035270183469,0.010129624495313683
ENSGT00390000001440.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001630.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000001545.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002550.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001586.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001698.Euteleostomi.001.nex,0.5,0.4997447757806617,0.0002552242193383236
ENSGT00390000005227.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002236.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000472.Euteleostomi.002.nex,0.5,0.08992927343329848,0.4100707265667015
ENSGT00390000001121.Euteleostomi.001.nex,0.09283236344819973,0.1147642604072741,-0.021931896959074368
ENSGT00390000003964.Euteleostomi.001.nex,0.5,0.3118811219507977,0.1881188780492023
ENSGT00390000001143.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000204.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002422.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000002652.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004917.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001559.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005125.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004566.Euteleostomi.001.nex,0.4107525126131296,0.3011111890278537,0.1096413235852759
ENSGT00390000004463.Euteleostomi.001.nex,0.5,0.492151021074125,0.007848978925874994
ENSGT00390000003068.Euteleostomi.001.nex,1.090027347327993e-05,2.096213409352732e-06,8.804060063927198e-06
ENSGT00390000001742.Euteleostomi.001.nex,0.5,0.2279485663896166,0.2720514336103834
ENSGT00390000002757.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002053.Euteleostomi.001.nex,0.5,0.2314526975155775,0.2685473024844225
ENSGT00390000001046.Euteleostomi.001.nex,0.5,0.01695715678557519,0.4830428432144248
ENSGT00390000002031.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004367.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000874.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002259.Euteleostomi.001.nex,0.5,0.4777754715207516,0.022224528479248384
ENSGT00390000003917.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004211.Euteleostomi.001.nex,0.5,0.4989028630727458,0.0010971369272542164
ENSGT00390000003774.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000002643.Euteleostomi.001.nex,0.5,0.01676262876888285,0.48323737123111715
ENSGT00390000004906.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003012.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000001695.Euteleostomi.001.nex,0.5,0.07775280114466071,0.4222471988553393
ENSGT00390000004964.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005134.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001998.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005090.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000001731.Euteleostomi.001.nex,0.5,0.008070482747495444,0.49192951725250456
ENSGT00390000003367.Euteleostomi.001.nex,0.5,0.04177168460752301,0.458228315392477
ENSGT00390000001790.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004803.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004140.Euteleostomi.003.nex,0.5,0.5,0.0
ENSGT00390000003305.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000003175.Euteleostomi.002.nex,0.5,0.4307154182990556,0.06928458170094443
ENSGT00390000004660.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000001619.Euteleostomi.003.nex,0.4966419342681428,0.4895306522785395,0.007111281989603313
ENSGT00390000001057.Euteleostomi.001.nex,0.5,0.173978773168559,0.32602122683144097
ENSGT00390000002042.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000002232.Euteleostomi.002.nex,0.5,0.5,0.0
ENSGT00390000000414.Euteleostomi.001.nex,0.2652366724905043,0.2426191960587652,0.022617476431739114
ENSGT00390000003812.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004068.Euteleostomi.001.nex,0.5,0.4974941887232,0.0025058112767999963
ENSGT00390000001094.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000865.Euteleostomi.001.nex,0.5,0.4297584581413009,0.07024154185869907
ENSGT00390000003234.Euteleostomi.001.nex,0.5,0.002899287931553196,0.4971007120684468
ENSGT00390000003295.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000000280.Euteleostomi.001.nex,0.5,0.4228868156913688,0.07711318430863118
ENSGT00390000002677.Euteleostomi.001.nex,0.4536098444486759,0.4988212166146174,-0.04521137216594151
ENSGT00390000000221.Euteleostomi.001.nex,0.2432505712757133,0.1124354971915893,0.13081507408412402
ENSGT00390000003706.Euteleostomi.003.nex,0.5,0.4998321101305674,0.00016788986943261364
ENSGT00390000003256.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000005100.Euteleostomi.001.nex,0.5,0.4610086608040518,0.038991339195948216
ENSGT00390000002615.Euteleostomi.001.nex,0.5,0.5,0.0
ENSGT00390000004950.Euteleostomi.001.nex,0.5,0.0004967876325764897,0.4995032123674235
