Filename,pvalue_BUSTEDSMH,pvalue_BUSTEDS,delta_for_p-value,BUSTEDS-dNdS,BUSTEDSMH-dNdS,delta_dNdS
ENSGT00390000014932.Euteleostomi.001.nex,0.5,0.4902362358078128,0.009763764192187219,0.53643838626823,0.5166366258522351,-0.019801760415994907
ENSGT00390000005511.Euteleostomi.001.nex,0.5,0.4963410957435616,0.003658904256438389,0.3411539818404024,0.3075098414277738,-0.03364414041262859
ENSGT00390000010121.Euteleostomi.001.nex,0.5,0.5,0.0,0.6366627667038495,0.6184050805121899,-0.018257686191659572
ENSGT00390000006712.Euteleostomi.001.nex,0.5,0.3894073503401169,0.11059264965988308,0.1584198510476748,0.1267728407115958,-0.031647010336079
ENSGT00390000013322.Euteleostomi.001.nex,0.5,0.5,0.0,0.2932811941948517,0.2813303757243895,-0.011950818470462199
ENSGT00390000007878.Euteleostomi.001.nex,0.5,0.2679347294959262,0.23206527050407377,0.09725264630703129,0.07770002059475971,-0.01955262571227158
ENSGT00390000011737.Euteleostomi.001.nex,0.5,0.5,0.0,0.1632852635513697,0.1536117220463148,-0.009673541505054922
ENSGT00390000003917.Euteleostomi.001.nex,0.5,0.5,0.0,0.02626080155043443,0.02541927956814572,-0.00084152198228871
ENSGT00390000004215.Euteleostomi.003.nex,0.5,0.5,0.0,0.02206302366120419,0.0187939963382209,-0.00326902732298329
ENSGT00390000006705.Euteleostomi.001.nex,0.5,0.5,0.0,0.05910458017190297,0.05195377750700783,-0.007150802664895137
ENSGT00390000013335.Euteleostomi.001.nex,0.5,0.5,0.0,0.1395179947396819,0.1243162767656113,-0.015201717974070605
ENSGT00390000009688.Euteleostomi.001.nex,0.5,0.5,0.0,0.2094332844140415,0.1682643058203383,-0.04116897859370319
ENSGT00390000004370.Euteleostomi.002.nex,0.4563518966137398,0.2795588210131278,0.17679307560061203,0.08060391583570291,0.06695424726788758,-0.013649668567815326
ENSGT00390000002738.Euteleostomi.001.nex,0.5,0.3202107275857204,0.1797892724142796,0.08306326121577495,0.06339134820936085,-0.019671913006414105
ENSGT00390000007041.Euteleostomi.001.nex,0.5,0.07928988113476992,0.4207101188652301,0.1401693376172053,0.1095548734421247,-0.030614464175080597
ENSGT00390000004067.Euteleostomi.001.nex,0.5,0.5,0.0,0.06320186639696801,0.05315326028480678,-0.010048606112161226
ENSGT00390000000874.Euteleostomi.001.nex,0.5,0.5,0.0,0.03318620077428843,0.02735492001588351,-0.00583128075840492
ENSGT00390000007341.Euteleostomi.002.nex,0.4478101596931059,0.4140672961431768,0.033742863549929114,0.08263115967102722,0.06028678124166154,-0.022344378429365673
ENSGT00390000012654.Euteleostomi.001.nex,0.5,0.5,0.0,0.1351733545020105,0.1184419177379274,-0.01673143676408312
ENSGT00390000005666.Euteleostomi.001.nex,0.5,1.93803414650362e-05,0.49998061965853496,0.1750516979938479,0.1380098833610614,-0.037041814632786496
ENSGT00390000010256.Euteleostomi.001.nex,0.5,0.5,0.0,0.07652822767231142,0.06367230157940836,-0.012855926092903064
ENSGT00390000017846.Euteleostomi.001.nex,0.5,0.4810838245887226,0.01891617541127738,0.1912463478407619,0.1890548463938705,-0.0021915014468913974
ENSGT00390000006465.Euteleostomi.001.nex,0.5,0.5,0.0,0.1157691946109044,0.09050754989698351,-0.025261644713920894
ENSGT00390000001709.Euteleostomi.001.nex,0.5,0.5,0.0,0.1338601872534737,0.1169241553659611,-0.01693603188751261
ENSGT00390000013929.Euteleostomi.001.nex,0.5,0.3031088063641613,0.19689119363583868,0.08725433278224998,0.06139666844002573,-0.025857664342224244
ENSGT00390000004070.Euteleostomi.001.nex,0.5,0.5,0.0,0.5321361750406653,0.5241819739814049,-0.00795420105926048
ENSGT00390000004010.Euteleostomi.002.nex,0.5,0.5,0.0,0.01608028843011339,0.01477478161008595,-0.0013055068200274415
ENSGT00390000007336.Euteleostomi.001.nex,0.5,0.4816567669533274,0.018343233046672625,0.03291703045296763,0.02627569275376695,-0.006641337699200677
ENSGT00390000002780.Euteleostomi.001.nex,0.5,0.4982832178560637,0.0017167821439362796,0.3712157297829716,0.3373383758152442,-0.03387735396772745
ENSGT00390000000191.Euteleostomi.004.nex,0.006537310567969024,0.002188261761617349,0.004349048806351676,0.06381494621426038,0.05738028941394056,-0.006434656800319821
ENSGT00390000017194.Euteleostomi.005.nex,0.5,0.1236276275293201,0.3763723724706799,0.05065706470971493,0.04300012023731253,-0.007656944472402401
ENSGT00390000007992.Euteleostomi.001.nex,0.5,0.5,0.0,0.0216985493310537,0.01821887075071412,-0.0034796785803395784
ENSGT00390000008808.Euteleostomi.001.nex,0.5,0.5,0.0,0.0739996675595099,0.06256880402038575,-0.011430863539124148
ENSGT00390000014081.Euteleostomi.002.nex,0.4952076644500254,0.1556503456524868,0.3395573187975386,0.2079348791111336,0.168172904448161,-0.0397619746629726
ENSGT00390000008031.Euteleostomi.001.nex,0.5,0.5,0.0,0.05521599954447806,0.04831508036743596,-0.006900919177042102
ENSGT00390000009630.Euteleostomi.001.nex,0.5,0.4095974668321835,0.09040253316781649,0.05554503345515745,0.0444375080622921,-0.011107525392865344
ENSGT00390000002970.Euteleostomi.001.nex,0.5,0.4693378629006874,0.030662137099312592,0.03930815344882222,0.0291224726351246,-0.010185680813697622
ENSGT00390000010750.Euteleostomi.001.nex,0.5,0.05679651162712318,0.4432034883728768,0.1115868139835969,0.08464473169337353,-0.02694208229022338
ENSGT00390000012352.Euteleostomi.001.nex,0.5,0.5,0.0,0.1298734649173764,0.1047766159481406,-0.025096848969235794
ENSGT00390000015942.Euteleostomi.001.nex,0.5,0.5,0.0,0.0883032202079324,0.05838890626446609,-0.029914313943466303
ENSGT00390000013544.Euteleostomi.001.nex,0.5,0.005458694395997277,0.4945413056040027,0.1525367869722005,0.1237900434648215,-0.02874674350737899
ENSGT00390000007627.Euteleostomi.001.nex,0.4985820400805347,0.22473121689605,0.2738508231844847,0.2952872174189193,0.261197126354404,-0.03409009106451527
ENSGT00390000012217.Euteleostomi.001.nex,0.2530374081361892,0.09124913350385294,0.16178827463233625,0.1934656812358461,0.1784748480653383,-0.014990833170507784
ENSGT00390000002149.Euteleostomi.001.nex,0.5,0.5,0.0,0.06915280987052896,0.0572939778498644,-0.011858832020664567
ENSGT00390000015368.Euteleostomi.004.nex,0.5,0.5,0.0,0.1227097005418596,0.09803102355811485,-0.02467867698374475
ENSGT00390000007630.Euteleostomi.001.nex,0.5,0.5,0.0,0.06007070033880328,0.05343459386703409,-0.006636106471769189
ENSGT00390000003748.Euteleostomi.001.nex,0.5,0.5,0.0,0.1148128693643154,0.09770967750975483,-0.017103191854560565
ENSGT00390000001092.Euteleostomi.001.nex,0.06441969558612687,0.002788912829967904,0.061630782756158964,0.2108682138890186,0.1794116245369974,-0.0314565893520212
ENSGT00390000000693.Euteleostomi.001.nex,0.5,0.5,0.0,0.1435915379612727,0.1283378591294414,-0.015253678831831291
ENSGT00390000008537.Euteleostomi.001.nex,0.5,0.5,0.0,0.05342536812670174,0.04829274801521349,-0.005132620111488254
ENSGT00390000008099.Euteleostomi.001.nex,0.5,0.3145952833283214,0.18540471667167863,0.1737197590860794,0.147066678039189,-0.026653081046890403
ENSGT00390000012524.Euteleostomi.001.nex,0.5,0.5,0.0,0.3757854754942565,0.3623015158781721,-0.013483959616084396
ENSGT00390000014810.Euteleostomi.002.nex,0.5,0.5,0.0,0.09847930248511667,0.07856000012556251,-0.019919302359554164
ENSGT00390000006715.Euteleostomi.001.nex,0.5,0.1315760573807063,0.3684239426192937,0.4352473586810144,0.4219522346185358,-0.01329512406247857
ENSGT00390000011730.Euteleostomi.001.nex,0.5,0.0001257906223159355,0.49987420937768406,0.1180117657804526,0.09216154812808211,-0.025850217652370486
ENSGT00390000010063.Euteleostomi.001.nex,0.5,0.5,0.0,0.06915866789983542,0.05619562946485898,-0.01296303843497644
ENSGT00390000011747.Euteleostomi.002.nex,0.5,0.5,0.0,0.08069258385236856,0.06261230207751098,-0.018080281774857584
ENSGT00390000003950.Euteleostomi.003.nex,0.5,0.5,0.0,0.1068157104564263,0.09157196871993083,-0.015243741736495467
ENSGT00390000003855.Euteleostomi.001.nex,0.5,0.5,0.0,0.08489273309634852,0.06892394001628298,-0.015968793080065546
ENSGT00390000007046.Euteleostomi.001.nex,0.4279336981604473,0.3740544316926464,0.05387926646780089,0.03238224671834496,0.02786107252630034,-0.004521174192044623
ENSGT00390000011675.Euteleostomi.001.nex,0.5,0.5,0.0,0.06466411041390369,0.05225380295973815,-0.012410307454165534
ENSGT00390000006647.Euteleostomi.001.nex,0.5,0.09823115356429546,0.40176884643570454,0.0510706419489164,0.04209744336044574,-0.008973198588470656
ENSGT00390000011466.Euteleostomi.004.nex,0.5,0.5,0.0,0.07978944943259117,0.05804873083491968,-0.021740718597671488
ENSGT00390000000999.Euteleostomi.001.nex,0.5,0.08790019791484233,0.4120998020851577,0.1117093178142869,0.09378286159644049,-0.017926456217846415
ENSGT00390000009412.Euteleostomi.001.nex,0.2936416858168809,0.2881969807906047,0.005444705026276198,0.08977776074085835,0.07501771128997468,-0.014760049450883661
ENSGT00390000008341.Euteleostomi.001.nex,0.5,0.4997225302223708,0.00027746977762921343,0.06261290278364967,0.05471066143790079,-0.007902241345748878
ENSGT00390000016784.Euteleostomi.001.nex,0.5,0.5,0.0,0.1220634049226974,0.1062714961527075,-0.0157919087699899
ENSGT00390000008356.Euteleostomi.001.nex,0.5,0.1051627491000703,0.3948372508999297,0.07737843884045724,0.06019835152930699,-0.017180087311150248
ENSGT00390000001803.Euteleostomi.001.nex,0.5,0.5,0.0,0.135383066776117,0.1134572931501115,-0.021925773626005507
ENSGT00390000004402.Euteleostomi.004.nex,0.5,0.5,0.0,0.1183882527215858,0.1030917794814505,-0.015296473240135305
ENSGT00390000015359.Euteleostomi.001.nex,0.5,0.007175287922909002,0.492824712077091,0.09226270549934686,0.07166185132234576,-0.020600854177001096
ENSGT00390000007412.Euteleostomi.001.nex,0.01684861176001973,0.01427315509278421,0.0025754566672355206,0.04834257735982143,0.04046585680252154,-0.00787672055729989
ENSGT00390000011364.Euteleostomi.001.nex,0.5,0.5,0.0,0.1184144976307819,0.09576472254089825,-0.022649775089883653
ENSGT00390000016974.Euteleostomi.001.nex,0.5,0.5,0.0,0.1880089147906529,0.1637295884638056,-0.024279326326847317
ENSGT00390000006356.Euteleostomi.001.nex,0.5,0.5,0.0,0.02292198605993557,0.01729516362470065,-0.005626822435234918
ENSGT00390000001951.Euteleostomi.001.nex,0.5,0.5,0.0,0.08423918151715952,0.07188006846188323,-0.012359113055276288
ENSGT00390000013771.Euteleostomi.001.nex,0.5,0.489195019685974,0.010804980314025991,0.0748969572344978,0.06754496245850453,-0.00735199477599327
ENSGT00390000007540.Euteleostomi.001.nex,0.5,0.4776393069884944,0.022360693011505617,0.03602632752672983,0.0300796295078783,-0.005946698018851532
ENSGT00390000008702.Euteleostomi.001.nex,0.5,0.5,0.0,0.1680004817976148,0.1414885694370489,-0.02651191236056588
ENSGT00390000008647.Euteleostomi.001.nex,0.5,0.5,0.0,0.1454458512542481,0.1192790046244356,-0.026166846629812515
ENSGT00390000011980.Euteleostomi.003.nex,0.5,0.5,0.0,0.1210203596010996,0.09471017759064476,-0.026310182010454833
ENSGT00390000011580.Euteleostomi.001.nex,0.05646120992293702,0.2527876329076572,-0.1963264229847202,0.09335624108346041,0.08141454824639784,-0.011941692837062576
ENSGT00390000004989.Euteleostomi.001.nex,0.08693758028082493,0.0524878896722919,0.034449690608533035,0.2418306887254568,0.1943291226904511,-0.04750156603500569
ENSGT00390000016466.Euteleostomi.001.nex,0.5,0.1454701956146027,0.3545298043853973,0.02241926186496108,0.01948362435023868,-0.0029356375147224015
ENSGT00390000003056.Euteleostomi.001.nex,0.5,0.3617081060902805,0.13829189390971952,0.1750469885048826,0.1533121008963277,-0.02173488760855488
ENSGT00390000010039.Euteleostomi.002.nex,0.5,0.09325590534218853,0.4067440946578115,0.1794318832337547,0.1322847437827337,-0.047147139451021
ENSGT00390000014918.Euteleostomi.001.nex,0.5,0.5,0.0,0.1128859208535942,0.0956841261764664,-0.01720179467712779
ENSGT00390000001443.Euteleostomi.001.nex,0.1413371421761921,0.1211931172783108,0.020144024897881294,0.1606979297899218,0.1438848506216673,-0.016813079168254502
ENSGT00390000007852.Euteleostomi.001.nex,0.5,0.5,0.0,0.2077013970223689,0.1727061876899366,-0.0349952093324323
ENSGT00390000015672.Euteleostomi.001.nex,0.463587362361279,0.4218482796637389,0.04173908269754012,0.08164966037312481,0.07058651617544161,-0.0110631441976832
ENSGT00390000000242.Euteleostomi.001.nex,0.5,0.4995786247494178,0.00042137525058222325,0.431306415296916,0.4104704212067846,-0.02083599409013137
ENSGT00390000017322.Euteleostomi.001.nex,0.5,0.5,0.0,0.118577497679549,0.0911555169843838,-0.027421980695165202
ENSGT00390000001511.Euteleostomi.001.nex,0.5,0.4624348820026318,0.037565117997368225,0.04980918076356645,0.04529281173038549,-0.004516369033180957
ENSGT00390000010932.Euteleostomi.001.nex,0.3497117668453451,0.3436913416766874,0.006020425168657695,0.2856242221185512,0.2300856479363771,-0.055538574182174116
ENSGT00390000002637.Euteleostomi.002.nex,0.5,0.098490491324222,0.401509508675778,0.0249145172252762,0.01960051535590568,-0.005314001869370522
ENSGT00390000007900.Euteleostomi.001.nex,0.5,0.2604213585508008,0.23957864144919921,0.06064352903382287,0.04898765587475126,-0.011655873159071607
ENSGT00390000003878.Euteleostomi.001.nex,0.5,0.5,0.0,0.1928962274934767,0.1736158518883704,-0.019280375605106315
ENSGT00390000016534.Euteleostomi.001.nex,0.5,0.5,0.0,0.2893980190107898,0.2808008271386039,-0.008597191872185939
ENSGT00390000013368.Euteleostomi.002.nex,0.5,0.3805443210570182,0.11945567894298181,0.1134686678647794,0.1047734074635317,-0.008695260401247698
ENSGT00390000010925.Euteleostomi.001.nex,0.5,0.5,0.0,0.04639699942173458,0.04272055855237553,-0.003676440869359046
ENSGT00390000008738.Euteleostomi.001.nex,0.5,0.1264859695102564,0.37351403048974363,0.04836703255686778,0.04285126831720534,-0.005515764239662435
ENSGT00390000010687.Euteleostomi.001.nex,0.5,0.5,0.0,0.03001320957394264,0.02680720690581054,-0.0032060026681320977
ENSGT00390000013484.Euteleostomi.001.nex,0.5,0.5,0.0,0.03171740471642239,0.02668432744072644,-0.0050330772756959526
ENSGT00390000005941.Euteleostomi.001.nex,0.5,0.3382851117091861,0.16171488829081387,0.1102365958096538,0.09166337253418325,-0.01857322327547055
ENSGT00390000000753.Euteleostomi.001.nex,0.5,0.5,0.0,0.06315270174176602,0.0539105471515842,-0.009242154590181816
ENSGT00390000016177.Euteleostomi.001.nex,0.5,0.0009484335809229472,0.49905156641907705,0.272039893973743,0.1956543548646754,-0.07638553910906762
ENSGT00390000015226.Euteleostomi.001.nex,0.5,0.5,0.0,0.06992435330789737,0.05944933356910643,-0.01047501973879094
ENSGT00390000000616.Euteleostomi.001.nex,0.5,0.5,0.0,0.1202189144424635,0.1042609429599939,-0.015957971482469607
ENSGT00390000001017.Euteleostomi.001.nex,0.5,0.5,0.0,0.2407843485114597,0.2103186043114597,-0.030465744199999978
ENSGT00390000005813.Euteleostomi.001.nex,0.4803608142090396,0.1386632102304589,0.3416976039785807,0.1272193654111338,0.09881924536337552,-0.02840012004775827
ENSGT00390000005178.Euteleostomi.001.nex,0.4638259557380096,0.4574616689850319,0.0063642867529777325,0.1323588603211037,0.1213279451706427,-0.011030915150460993
ENSGT00390000010548.Euteleostomi.001.nex,0.5,0.5,0.0,0.1707074689141963,0.140848713507113,-0.0298587554070833
ENSGT00390000015231.Euteleostomi.001.nex,0.5,0.007648719313070207,0.4923512806869298,0.5630073334889956,0.5430863620416134,-0.01992097144738214
ENSGT00390000014189.Euteleostomi.001.nex,0.5,0.5,0.0,0.05618728755568562,0.04639233669070405,-0.00979495086498157
ENSGT00390000008825.Euteleostomi.001.nex,0.5,0.4352647561551506,0.06473524384484941,0.0162993592881398,0.01526299624622755,-0.00103636304191225
ENSGT00390000004385.Euteleostomi.001.nex,0.5,0.00803836278894876,0.49196163721105124,0.03990880143558659,0.03325195161858758,-0.0066568498169990095
ENSGT00390000008960.Euteleostomi.001.nex,0.4717812861802211,0.4065144741564096,0.06526681202381146,0.09905350080454862,0.07972567791377289,-0.01932782289077574
ENSGT00390000005584.Euteleostomi.001.nex,0.5,0.5,0.0,0.1652538789826064,0.1452906470419456,-0.019963231940660797
ENSGT00390000006790.Euteleostomi.001.nex,0.4580291303388193,0.2903373420760281,0.16769178826279119,0.1049563942433178,0.09559804922119401,-0.009358345022123793
ENSGT00390000007911.Euteleostomi.005.nex,0.5,0.5,0.0,0.1865074845659869,0.1532241516587254,-0.03328333290726149
ENSGT00390000001724.Euteleostomi.001.nex,0.5,0.5,0.0,0.0341170398451886,0.02929955922132714,-0.0048174806238614615
ENSGT00390000013904.Euteleostomi.001.nex,0.5,0.452832405753331,0.047167594246669,0.06888885546307327,0.05411639699884405,-0.01477245846422922
ENSGT00390000014303.Euteleostomi.001.nex,0.5,0.4649724301228941,0.035027569877105924,0.05077991697577655,0.04570969638816338,-0.005070220587613174
ENSGT00390000001733.Euteleostomi.001.nex,0.5,0.5,0.0,0.04379375938994912,0.03422946333028463,-0.009564296059664495
ENSGT00390000013913.Euteleostomi.001.nex,0.5,0.5,0.0,0.179525341296178,0.1435774336884857,-0.035947907607692314
ENSGT00390000006448.Euteleostomi.001.nex,0.5,0.5,0.0,0.7507442852255647,0.7545545529359651,0.0038102677104003835
ENSGT00390000007249.Euteleostomi.001.nex,0.5,0.5,0.0,0.1415156952641355,0.1313842933555105,-0.010131401908624993
ENSGT00390000014374.Euteleostomi.002.nex,0.5,0.006449676103000179,0.4935503238969998,0.09183490098924274,0.07401766506975312,-0.017817235919489624
ENSGT00390000009497.Euteleostomi.001.nex,0.5,0.5,0.0,0.06399137301639801,0.04982204557998689,-0.014169327436411125
ENSGT00390000013841.Euteleostomi.001.nex,0.5,0.5,0.0,0.00984482853165968,0.005822457233737862,-0.004022371297921818
ENSGT00390000004118.Euteleostomi.001.nex,0.4989228182150611,0.483567736696931,0.015355081518130143,0.1831314703663174,0.1635295369190543,-0.019601933447263103
ENSGT00390000000060.Euteleostomi.001.nex,0.5,0.4239771948284335,0.07602280517156651,0.09934299877121282,0.08342472192601709,-0.015918276845195728
ENSGT00390000008296.Euteleostomi.001.nex,0.5,0.1208024384549702,0.3791975615450298,0.06325710724491351,0.04464932465917253,-0.01860778258574098
ENSGT00390000004941.Euteleostomi.002.nex,0.5,0.1011262061827516,0.3988737938172484,0.04502930687660671,0.03072501964747259,-0.01430428722913412
ENSGT00390000008281.Euteleostomi.001.nex,0.5,0.3429714717015175,0.15702852829848252,0.1365434630517059,0.1129572659935994,-0.023586197058106495
ENSGT00390000013973.Euteleostomi.002.nex,0.3696008771625131,0.1564637139744526,0.2131371631880605,0.1261268559407093,0.09720119052487253,-0.02892566541583677
ENSGT00390000017045.Euteleostomi.001.nex,0.5,0.5,0.0,0.03062239366037006,0.02508568567352126,-0.005536707986848799
ENSGT00390000002475.Euteleostomi.001.nex,0.4069239050257163,0.3797361465155303,0.02718775851018601,0.1339178054666183,0.1252569715416647,-0.008660833924953593
ENSGT00390000013856.Euteleostomi.001.nex,0.5,0.5,0.0,0.3108618048597143,0.2889644201932539,-0.021897384666460407
ENSGT00390000015299.Euteleostomi.001.nex,0.5,0.001619481492904473,0.4983805185070955,0.04994864092407029,0.04106637890774626,-0.008882262016324027
ENSGT00390000005082.Euteleostomi.001.nex,0.4959040526289379,0.5,-0.004095947371062114,0.01495557001588633,0.01436766055054554,-0.0005879094653407895
ENSGT00390000006393.Euteleostomi.003.nex,0.5,0.5,0.0,0.03826775573677005,0.03004998075247952,-0.008217774984290528
ENSGT00390000007497.Euteleostomi.001.nex,0.5,0.5,0.0,0.2875635167828223,0.237870656087292,-0.04969286069553033
ENSGT00390000006832.Euteleostomi.001.nex,0.5,0.5,0.0,0.6261724927727716,0.5930022472142388,-0.033170245558532874
ENSGT00390000016210.Euteleostomi.001.nex,0.5,0.001870934590639584,0.4981290654093604,0.1126804281443448,0.09987527106931561,-0.012805157075029189
ENSGT00390000012368.Euteleostomi.001.nex,0.5,0.5,0.0,0.1370917536095112,0.11093716413144,-0.0261545894780712
ENSGT00390000002232.Euteleostomi.004.nex,0.5,0.3275108867892076,0.1724891132107924,0.05669705892600875,0.04598573283557798,-0.010711326090430767
ENSGT00390000005268.Euteleostomi.002.nex,0.5,0.3842595284000981,0.11574047159990192,0.04283161531574799,0.03487116103135538,-0.007960454284392605
ENSGT00390000000566.Euteleostomi.001.nex,0.5,0.5,0.0,0.1732125381231591,0.1315234579531247,-0.04168908017003439
ENSGT00390000017554.Euteleostomi.001.nex,0.5,0.5,0.0,0.192754189152197,0.1656105261643753,-0.0271436629878217
ENSGT00390000002164.Euteleostomi.001.nex,0.1327015007930552,0.1463447008289606,-0.013643200035905384,0.112664451204304,0.1026317301841277,-0.0100327210201763
ENSGT00390000009191.Euteleostomi.001.nex,0.5,0.03925661068712422,0.4607433893128758,0.2112306541868757,0.1909001855674444,-0.020330468619431302
ENSGT00390000006960.Euteleostomi.001.nex,0.5,0.5,0.0,0.1284809351986531,0.1060455606084925,-0.02243537459016061
ENSGT00390000008787.Euteleostomi.001.nex,0.5,0.5,0.0,0.09748980755016344,0.08144336548807024,-0.0160464420620932
ENSGT00390000000571.Euteleostomi.001.nex,0.5,0.5,0.0,0.06380539542448874,0.05079065109450308,-0.013014744329985659
ENSGT00390000004409.Euteleostomi.001.nex,0.5,0.4757160167543361,0.024283983245663887,0.1127317576405917,0.08864680411031393,-0.024084953530277772
ENSGT00390000016167.Euteleostomi.001.nex,0.4475895761871362,0.3135592835135442,0.134030292673592,0.05670778929638091,0.04945916451060274,-0.007248624785778167
ENSGT00390000015364.Euteleostomi.001.nex,0.5,0.5,0.0,0.1078774611476598,0.08648242971822802,-0.021395031429431777
ENSGT00390000000754.Euteleostomi.001.nex,0.5,0.1135584634208781,0.3864415365791219,0.09008533269946431,0.07420869339041816,-0.015876639309046148
ENSGT00390000014572.Euteleostomi.001.nex,0.2488235475174718,0.07064455078415138,0.1781789967333204,0.01130485980994202,0.009041697154966095,-0.002263162654975925
ENSGT00390000012008.Euteleostomi.001.nex,0.5,0.5,0.0,0.08977680930416887,0.0758396299542094,-0.013937179349959472
ENSGT00390000014420.Euteleostomi.001.nex,0.2180646816998031,0.2477204352862167,-0.02965575358641362,0.8998720059569228,0.8251162892979664,-0.07475571665895642
ENSGT00390000012831.Euteleostomi.001.nex,0.5,0.5,0.0,0.1333791261611528,0.121199683425785,-0.012179442735367807
ENSGT00390000016949.Euteleostomi.001.nex,0.5,0.5,0.0,0.05562052113456969,0.04370591479077311,-0.011914606343796576
ENSGT00390000011359.Euteleostomi.001.nex,0.5,0.393911086970319,0.10608891302968099,0.1006131360489604,0.08543572824872575,-0.015177407800234646
ENSGT00390000003405.Euteleostomi.001.nex,0.5,0.5,0.0,0.08574110294926221,0.06789337081325214,-0.01784773213601007
ENSGT00390000015236.Euteleostomi.001.nex,0.4292227295868472,0.4078303259760995,0.021392403610747734,0.2682631156612507,0.2514487142805301,-0.0168144013807206
ENSGT00390000002204.Euteleostomi.001.nex,0.5,0.3677969996117069,0.13220300038829308,0.02265669338108987,0.0178881657709286,-0.00476852761016127
ENSGT00390000014437.Euteleostomi.001.nex,0.5,0.4141800068321981,0.08581999316780192,0.2051985829300939,0.178689847716985,-0.026508735213108897
ENSGT00390000004594.Euteleostomi.002.nex,0.5,0.4949817726935658,0.0050182273064341976,0.06470138724830284,0.05517613497407325,-0.009525252274229588
ENSGT00390000015892.Euteleostomi.001.nex,0.5,0.4796888815730418,0.020311118426958208,0.06709079078427038,0.05826908791532077,-0.008821702868949614
ENSGT00390000011081.Euteleostomi.001.nex,0.5,0.350473186393647,0.149526813606353,0.07230560788052123,0.05587465161106297,-0.016430956269458265
ENSGT00390000013494.Euteleostomi.001.nex,0.5,0.5,0.0,0.04284811201910356,0.03507433723498578,-0.007773774784117782
ENSGT00390000009842.Euteleostomi.001.nex,0.5,0.5,0.0,0.1461337741297378,0.1153664635083439,-0.0307673106213939
ENSGT00390000002099.Euteleostomi.001.nex,0.4728532502510948,0.4649239795991825,0.00792927065191229,0.5416970580442935,0.4816898860856815,-0.06000717195861199
ENSGT00390000009907.Euteleostomi.001.nex,0.006509962276507408,0.05429241667303314,-0.04778245439652573,0.00859823033732133,0.006890803323916901,-0.0017074270134044296
ENSGT00390000008748.Euteleostomi.002.nex,0.5,0.5,0.0,0.0616354194187753,0.05405987545001972,-0.00757554396875558
ENSGT00390000014063.Euteleostomi.001.nex,0.2451920510758069,0.2396489298406494,0.0055431212351575165,0.4470435965985554,0.4196943382036079,-0.027349258394947507
ENSGT00390000017260.Euteleostomi.001.nex,0.05989476770869984,0.003123181511018425,0.05677158619768142,0.1553367281741293,0.1111978739867029,-0.0441388541874264
ENSGT00390000015662.Euteleostomi.001.nex,0.5,0.5,0.0,0.3531821037319977,0.3090314252212139,-0.0441506785107838
ENSGT00390000000252.Euteleostomi.001.nex,0.5,0.5,0.0,0.14280283767947,0.137696469598136,-0.005106368081333995
ENSGT00390000003051.Euteleostomi.001.nex,0.5,0.5,0.0,0.08239063148203123,0.07439423279197904,-0.007996398690052184
ENSGT00390000016476.Euteleostomi.001.nex,0.5,0.5,0.0,0.147545222640953,0.128612228208455,-0.01893299443249799
ENSGT00390000014166.Euteleostomi.003.nex,0.5,0.471732686611716,0.028267313388283977,0.03529300441224177,0.02269697457167193,-0.012596029840569841
ENSGT00390000003114.Euteleostomi.001.nex,0.5,0.5,0.0,0.06995283241711694,0.05263564318839786,-0.017317189228719082
ENSGT00390000007907.Euteleostomi.001.nex,0.5,0.01611612329381651,0.4838838767061835,0.2506865705869645,0.2092110177090905,-0.04147555287787397
ENSGT00390000014131.Euteleostomi.001.nex,0.5,0.3447519638971431,0.15524803610285692,0.2518931524608234,0.1815945963722791,-0.0702985560885443
ENSGT00390000010922.Euteleostomi.001.nex,0.5,0.5,0.0,0.1176332113104798,0.09688844436046791,-0.020744766950011886
ENSGT00390000010049.Euteleostomi.001.nex,0.5,0.2736528909912743,0.22634710900872568,0.03240725782950182,0.02552891049975523,-0.0068783473297465945
ENSGT00390000011648.Euteleostomi.001.nex,0.5,0.5,0.0,0.07165842638193999,0.06060155224965168,-0.011056874132288314
ENSGT00390000003103.Euteleostomi.001.nex,0.5,0.4475409804606821,0.05245901953931792,0.4735759801867266,0.4304918584343594,-0.0430841217523672
ENSGT00390000011587.Euteleostomi.001.nex,0.5,0.5,0.0,0.07917949558191681,0.06582210514501194,-0.01335739043690487
ENSGT00390000017996.Euteleostomi.001.nex,0.5,0.5,0.0,0.2433984517437477,0.2435888563424494,0.00019040459870170445
ENSGT00390000010391.Euteleostomi.001.nex,0.5,0.5,0.0,0.01430730275261504,0.01210827411447533,-0.00219902863813971
ENSGT00390000013192.Euteleostomi.001.nex,0.5,0.4998486742761646,0.00015132572383541598,0.3804707420537629,0.3667987141776536,-0.013672027876109327
ENSGT00390000002588.Euteleostomi.001.nex,0.5,0.5,0.0,0.01959522506507156,0.01684212999545336,-0.0027530950696182006
ENSGT00390000018035.Euteleostomi.001.nex,0.2063476887237725,0.1666108973316515,0.039736791392120996,0.1606556844344662,0.1341553495851324,-0.026500334849333812
ENSGT00390000015014.Euteleostomi.001.nex,0.4310923571244639,0.08581220363672326,0.34528015348774066,0.4430389493130892,0.3654950459574204,-0.0775439033556688
ENSGT00390000000424.Euteleostomi.001.nex,0.5,0.5,0.0,0.3416272314032914,0.340761419557599,-0.0008658118456923991
