Filename,delta_cAIC
ENSGT00390000007126.Euteleostomi.001.nex,4.344151764575145
ENSGT00390000001149.Euteleostomi.001.nex,297.1471837355075
ENSGT00390000001455.Euteleostomi.001.nex,308.10235619244577
ENSGT00390000009048.Euteleostomi.002.nex,150.7469945391931
ENSGT00390000003817.Euteleostomi.001.nex,191.95904051895013
ENSGT00390000003967.Euteleostomi.001.nex,177.71454928736057
ENSGT00390000004803.Euteleostomi.001.nex,201.4107420114815
ENSGT00390000005908.Euteleostomi.001.nex,238.95951297133524
ENSGT00390000001562.Euteleostomi.001.nex,166.08766687792922
ENSGT00390000009327.Euteleostomi.001.nex,94.76329402926967
ENSGT00390000010184.Euteleostomi.001.nex,210.10712558017713
ENSGT00390000010498.Euteleostomi.001.nex,190.0387994511002
ENSGT00390000009210.Euteleostomi.001.nex,147.6899676039393
ENSGT00390000010950.Euteleostomi.001.nex,77.00667646676447
ENSGT00390000009925.Euteleostomi.002.nex,192.7082931203695
ENSGT00390000001913.Euteleostomi.001.nex,188.7327323403697
ENSGT00390000005065.Euteleostomi.001.nex,88.96611457039762
ENSGT00390000003466.Euteleostomi.001.nex,129.1801159537099
ENSGT00390000004090.Euteleostomi.001.nex,180.12201731007008
ENSGT00390000003084.Euteleostomi.001.nex,216.29635283776952
ENSGT00390000005197.Euteleostomi.002.nex,153.8038966710992
ENSGT00390000003219.Euteleostomi.001.nex,180.36055132355796
ENSGT00390000004420.Euteleostomi.004.nex,238.54591353828073
ENSGT00390000005306.Euteleostomi.001.nex,158.44971959033865
ENSGT00390000003705.Euteleostomi.001.nex,108.41626941490449
ENSGT00390000009929.Euteleostomi.001.nex,366.92834447327914
ENSGT00390000008822.Euteleostomi.001.nex,149.27960625588094
ENSGT00390000005388.Euteleostomi.001.nex,272.40689494633534
ENSGT00390000008865.Euteleostomi.001.nex,157.11646380275124
ENSGT00390000006722.Euteleostomi.001.nex,278.21393610183077
ENSGT00390000010642.Euteleostomi.001.nex,334.3585099667989
ENSGT00390000007335.Euteleostomi.001.nex,155.49661506994016
ENSGT00390000008453.Euteleostomi.001.nex,144.34271851528865
ENSGT00390000010397.Euteleostomi.001.nex,260.10422549158284
ENSGT00390000006387.Euteleostomi.001.nex,162.97886541871048
ENSGT00390000008414.Euteleostomi.001.nex,143.36097857839013
ENSGT00390000004190.Euteleostomi.001.nex,250.33694297046895
ENSGT00390000006930.Euteleostomi.001.nex,129.40393321958982
ENSGT00390000005052.Euteleostomi.001.nex,211.43258950376412
ENSGT00390000004029.Euteleostomi.001.nex,220.36274527236856
ENSGT00390000004402.Euteleostomi.001.nex,181.30185898916898
ENSGT00390000007239.Euteleostomi.002.nex,105.96570881828666
ENSGT00390000009310.Euteleostomi.001.nex,195.42527356751089
ENSGT00390000006205.Euteleostomi.002.nex,-37.71304960139969
ENSGT00390000010215.Euteleostomi.002.nex,294.0298235993305
ENSGT00390000009682.Euteleostomi.001.nex,116.15177732535813
ENSGT00390000003950.Euteleostomi.001.nex,178.9390983372432
ENSGT00390000001425.Euteleostomi.001.nex,175.71895543561413
ENSGT00390000010516.Euteleostomi.001.nex,195.25157701011995
ENSGT00390000006476.Euteleostomi.001.nex,177.82669411630013
ENSGT00390000003917.Euteleostomi.001.nex,305.41352607797944
ENSGT00390000008553.Euteleostomi.001.nex,149.91869953000787
ENSGT00390000006287.Euteleostomi.001.nex,207.831906392561
ENSGT00390000008178.Euteleostomi.001.nex,135.5130568951099
ENSGT00390000007235.Euteleostomi.001.nex,140.00740026485164
ENSGT00390000007729.Euteleostomi.001.nex,-25.60500304949528
ENSGT00390000000221.Euteleostomi.001.nex,183.4998912177889
ENSGT00390000009491.Euteleostomi.001.nex,29.606006900576176
ENSGT00390000007302.Euteleostomi.001.nex,136.79157068636505
ENSGT00390000010369.Euteleostomi.001.nex,221.47272200616135
ENSGT00390000006715.Euteleostomi.001.nex,175.7115692897287
ENSGT00390000002780.Euteleostomi.001.nex,163.38608467975882
ENSGT00390000004383.Euteleostomi.001.nex,316.5504111596201
ENSGT00390000005794.Euteleostomi.001.nex,36.88569975095743
ENSGT00390000008815.Euteleostomi.001.nex,144.83716689383073
ENSGT00390000003732.Euteleostomi.001.nex,107.38764636176711
ENSGT00390000002325.Euteleostomi.001.nex,49.47920716760109
ENSGT00390000002749.Euteleostomi.001.nex,180.80575277726712
ENSGT00390000005206.Euteleostomi.001.nex,177.78394993435722
ENSGT00390000002362.Euteleostomi.001.nex,212.88933209550305
ENSGT00390000000705.Euteleostomi.001.nex,106.19740538709084
ENSGT00390000001183.Euteleostomi.002.nex,171.99533368740958
ENSGT00390000000742.Euteleostomi.001.nex,169.74762739465314
ENSGT00390000001225.Euteleostomi.001.nex,241.30169577120978
ENSGT00390000010221.Euteleostomi.001.nex,286.97550122206576
ENSGT00390000009510.Euteleostomi.001.nex,123.07141456421414
ENSGT00390000008140.Euteleostomi.001.nex,222.01119361355086
ENSGT00390000001680.Euteleostomi.001.nex,244.980615181561
ENSGT00390000008994.Euteleostomi.001.nex,34.56477821049339
ENSGT00390000006874.Euteleostomi.002.nex,223.55775796781018
ENSGT00390000002393.Euteleostomi.001.nex,102.94137324398616
ENSGT00390000003298.Euteleostomi.001.nex,101.27727009367118
ENSGT00390000007848.Euteleostomi.002.nex,198.8607714237096
ENSGT00390000000002.Euteleostomi.003.nex,165.47176170329112
ENSGT00390000003175.Euteleostomi.001.nex,126.7197584454916
ENSGT00390000010868.Euteleostomi.001.nex,144.65007592961047
ENSGT00390000004161.Euteleostomi.001.nex,242.2744432539821
ENSGT00390000000920.Euteleostomi.001.nex,232.6569160309482
ENSGT00390000002149.Euteleostomi.001.nex,254.2601582864154
ENSGT00390000007844.Euteleostomi.001.nex,41.66965035450721
ENSGT00390000002455.Euteleostomi.001.nex,58.62653902638294
ENSGT00390000003132.Euteleostomi.001.nex,67.87111705382085
ENSGT00390000005531.Euteleostomi.001.nex,91.14902127078176
ENSGT00390000004056.Euteleostomi.001.nex,192.58200164624031
ENSGT00390000003706.Euteleostomi.002.nex,124.17921316467982
ENSGT00390000005194.Euteleostomi.001.nex,178.6890480002512
ENSGT00390000003597.Euteleostomi.001.nex,42.007063892708175
ENSGT00390000005488.Euteleostomi.001.nex,205.6677885165991
ENSGT00390000002226.Euteleostomi.002.nex,31.998374060049173
ENSGT00390000001071.Euteleostomi.001.nex,185.65804773915443
ENSGT00390000005268.Euteleostomi.005.nex,94.79185380363197
ENSGT00390000006115.Euteleostomi.001.nex,136.04371336308122
ENSGT00390000002913.Euteleostomi.001.nex,133.14507959138064
ENSGT00390000001101.Euteleostomi.001.nex,194.60975715813038
ENSGT00390000010075.Euteleostomi.001.nex,169.8670637472078
ENSGT00390000001146.Euteleostomi.001.nex,170.14543810213945
ENSGT00390000008686.Euteleostomi.001.nex,11.075304206241526
ENSGT00390000005830.Euteleostomi.001.nex,160.49581372624016
ENSGT00390000001390.Euteleostomi.002.nex,108.31524338959935
ENSGT00390000008314.Euteleostomi.001.nex,234.02383315453608
ENSGT00390000008778.Euteleostomi.001.nex,224.27783724119035
ENSGT00390000009673.Euteleostomi.001.nex,190.32395175935017
ENSGT00390000000679.Euteleostomi.002.nex,127.46427931043945
ENSGT00390000008264.Euteleostomi.001.nex,342.2667342045279
ENSGT00390000008608.Euteleostomi.001.nex,30.487786089784095
ENSGT00390000003896.Euteleostomi.001.nex,155.2387443193802
ENSGT00390000009328.Euteleostomi.001.nex,256.98881144589905
ENSGT00390000009258.Euteleostomi.001.nex,-28.248911930550094
ENSGT00390000004446.Euteleostomi.002.nex,131.81337833305952
ENSGT00390000001927.Euteleostomi.002.nex,168.75653507849165
ENSGT00390000005665.Euteleostomi.001.nex,167.7591290535347
ENSGT00390000003316.Euteleostomi.001.nex,39.20301618890494
ENSGT00390000005715.Euteleostomi.001.nex,132.20577181696535
ENSGT00390000008670.Euteleostomi.003.nex,147.1393393349681
ENSGT00390000000191.Euteleostomi.004.nex,120.83726973844023
ENSGT00390000008296.Euteleostomi.002.nex,125.88979021942214
ENSGT00390000008040.Euteleostomi.001.nex,298.62082376977196
ENSGT00390000000605.Euteleostomi.001.nex,33.33337805944302
ENSGT00390000001362.Euteleostomi.001.nex,197.958334009767
ENSGT00390000008704.Euteleostomi.002.nex,14.683357749741845
ENSGT00390000001255.Euteleostomi.001.nex,150.79454854838696
ENSGT00390000000732.Euteleostomi.001.nex,132.09431912938817
ENSGT00390000009648.Euteleostomi.002.nex,228.83420750756886
ENSGT00390000007726.Euteleostomi.001.nex,192.84977511903708
ENSGT00390000010251.Euteleostomi.001.nex,160.67785179242128
ENSGT00390000001325.Euteleostomi.001.nex,99.881471623994
ENSGT00390000000642.Euteleostomi.001.nex,181.517307020109
ENSGT00390000008708.Euteleostomi.001.nex,161.11348250646006
ENSGT00390000008364.Euteleostomi.001.nex,418.39641461410883
ENSGT00390000005246.Euteleostomi.003.nex,-10.04448235719974
ENSGT00390000008678.Euteleostomi.001.nex,132.76535108991993
ENSGT00390000009358.Euteleostomi.001.nex,102.37623367168999
ENSGT00390000005889.Euteleostomi.001.nex,215.85043030256293
ENSGT00390000001593.Euteleostomi.001.nex,130.91125558189015
ENSGT00390000000566.Euteleostomi.001.nex,152.60963337455905
ENSGT00390000006479.Euteleostomi.001.nex,138.8373788561894
ENSGT00390000000451.Euteleostomi.001.nex,345.31074672735394
ENSGT00390000001136.Euteleostomi.001.nex,226.79416638760904
ENSGT00390000007535.Euteleostomi.001.nex,234.07276124208693
ENSGT00390000002854.Euteleostomi.001.nex,132.98754267951153
ENSGT00390000007159.Euteleostomi.001.nex,149.5789349884908
ENSGT00390000007445.Euteleostomi.001.nex,112.82866725009353
ENSGT00390000007029.Euteleostomi.001.nex,301.9584085938004
ENSGT00390000009391.Euteleostomi.001.nex,298.33495936861436
ENSGT00390000000521.Euteleostomi.001.nex,-6.117462626300039
ENSGT00390000001046.Euteleostomi.001.nex,24.836649298980774
ENSGT00390000005094.Euteleostomi.001.nex,105.58529898101915
ENSGT00390000000999.Euteleostomi.001.nex,112.57291464026639
ENSGT00390000008881.Euteleostomi.004.nex,172.15448815775017
ENSGT00390000000867.Euteleostomi.001.nex,145.34786596601043
ENSGT00390000010968.Euteleostomi.001.nex,144.09091416613228
ENSGT00390000000917.Euteleostomi.001.nex,159.47727762316936
ENSGT00390000003032.Euteleostomi.001.nex,111.13772425094339
ENSGT00390000004026.Euteleostomi.001.nex,114.82581116930214
ENSGT00390000002049.Euteleostomi.001.nex,131.2672811993616
ENSGT00390000007635.Euteleostomi.001.nex,136.95721552962095
ENSGT00390000001301.Euteleostomi.001.nex,127.10485411705304
ENSGT00390000008680.Euteleostomi.004.nex,6.072504968960857
ENSGT00390000000666.Euteleostomi.001.nex,129.93696381662085
ENSGT00390000006265.Euteleostomi.001.nex,97.2600406299207
ENSGT00390000007046.Euteleostomi.002.nex,191.13416829787639
ENSGT00390000008408.Euteleostomi.001.nex,100.7153181602298
ENSGT00390000002349.Euteleostomi.001.nex,179.42384233482153
ENSGT00390000002725.Euteleostomi.001.nex,143.3181180863985
ENSGT00390000004211.Euteleostomi.001.nex,179.88396658939018
ENSGT00390000003719.Euteleostomi.001.nex,277.9097886145437
ENSGT00390000002762.Euteleostomi.001.nex,150.12118620799447
ENSGT00390000005606.Euteleostomi.001.nex,94.74469355050132
ENSGT00390000005032.Euteleostomi.002.nex,130.27245978741848
ENSGT00390000004555.Euteleostomi.002.nex,23.720151611461006
ENSGT00390000002026.Euteleostomi.002.nex,87.25400158561933
ENSGT00390000010535.Euteleostomi.003.nex,16.47592832965165
ENSGT00390000001948.Euteleostomi.001.nex,168.28081128701115
ENSGT00390000000843.Euteleostomi.001.nex,53.7409870709821
ENSGT00390000009849.Euteleostomi.002.nex,264.8350831100797
ENSGT00390000003051.Euteleostomi.001.nex,202.02938225111802
ENSGT00390000007857.Euteleostomi.001.nex,275.97464679071163
ENSGT00390000004172.Euteleostomi.001.nex,199.62392803695184
ENSGT00390000005415.Euteleostomi.001.nex,237.94165540255926
ENSGT00390000006393.Euteleostomi.003.nex,89.59845369697905
ENSGT00390000005565.Euteleostomi.001.nex,228.96803987919884
ENSGT00390000005823.Euteleostomi.001.nex,69.63155224907587
ENSGT00390000004928.Euteleostomi.001.nex,217.07153076907343
ENSGT00390000002837.Euteleostomi.001.nex,197.23778030726135
ENSGT00390000008389.Euteleostomi.001.nex,201.41474244578967
ENSGT00390000001062.Euteleostomi.001.nex,199.98136185600015
ENSGT00390000010116.Euteleostomi.001.nex,209.03266646896373
ENSGT00390000004891.Euteleostomi.001.nex,62.53757036825209
ENSGT00390000000097.Euteleostomi.001.nex,-10.473181557799762
ENSGT00390000003885.Euteleostomi.001.nex,164.01426936647522
ENSGT00390000010652.Euteleostomi.002.nex,130.82324991112182
ENSGT00390000010198.Euteleostomi.001.nex,288.25380583767037
ENSGT00390000005294.Euteleostomi.001.nex,180.22111664724298
ENSGT00390000009902.Euteleostomi.001.nex,161.606758635
ENSGT00390000009872.Euteleostomi.001.nex,17.67893067042678
ENSGT00390000002625.Euteleostomi.001.nex,173.25686449422938
ENSGT00390000004226.Euteleostomi.001.nex,93.03168201501012
ENSGT00390000003305.Euteleostomi.001.nex,145.20274669877108
ENSGT00390000003769.Euteleostomi.001.nex,165.1573938874144
ENSGT00390000004311.Euteleostomi.001.nex,343.0978377405554
ENSGT00390000010431.Euteleostomi.002.nex,245.29118790380016
ENSGT00390000004566.Euteleostomi.003.nex,1.6864502763091878
ENSGT00390000000698.Euteleostomi.001.nex,232.43239362379973
ENSGT00390000001793.Euteleostomi.001.nex,121.60203952797747
ENSGT00390000008164.Euteleostomi.001.nex,266.13062902736783
ENSGT00390000008508.Euteleostomi.001.nex,119.96840425445043
ENSGT00390000010934.Euteleostomi.003.nex,50.706248774069536
ENSGT00390000006252.Euteleostomi.001.nex,42.423070073960844
ENSGT00390000009191.Euteleostomi.001.nex,238.44425697179213
ENSGT00390000010094.Euteleostomi.002.nex,16.44670796120954
ENSGT00390000001201.Euteleostomi.001.nex,220.05160101196998
ENSGT00390000009300.Euteleostomi.002.nex,185.9386188627759
ENSGT00390000007772.Euteleostomi.001.nex,265.22133754762217
ENSGT00390000006215.Euteleostomi.001.nex,119.08148479721058
ENSGT00390000010669.Euteleostomi.001.nex,157.44140842770867
ENSGT00390000000616.Euteleostomi.001.nex,186.0384557717698
ENSGT00390000007183.Euteleostomi.001.nex,135.45678238148685
ENSGT00390000006088.Euteleostomi.001.nex,181.87612660257946
ENSGT00390000008330.Euteleostomi.001.nex,166.09329751426048
ENSGT00390000009657.Euteleostomi.001.nex,44.69549974130496
ENSGT00390000009760.Euteleostomi.001.nex,126.23465923935146
ENSGT00390000000694.Euteleostomi.002.nex,197.37517016305355
ENSGT00390000001439.Euteleostomi.001.nex,-9.306278278661921
ENSGT00390000010121.Euteleostomi.001.nex,114.84782892961084
ENSGT00390000001055.Euteleostomi.001.nex,445.99785150207686
ENSGT00390000005923.Euteleostomi.001.nex,223.51885408328053
ENSGT00390000007526.Euteleostomi.001.nex,235.79049784479867
ENSGT00390000002970.Euteleostomi.001.nex,275.5220623160094
ENSGT00390000006176.Euteleostomi.001.nex,118.47421948575902
ENSGT00390000008504.Euteleostomi.002.nex,102.57650743928025
ENSGT00390000004490.Euteleostomi.001.nex,209.84459264897578
ENSGT00390000001938.Euteleostomi.001.nex,100.4019605983018
ENSGT00390000004145.Euteleostomi.001.nex,224.98466232458486
ENSGT00390000000874.Euteleostomi.001.nex,190.38872698205523
ENSGT00390000002471.Euteleostomi.001.nex,153.38668406870693
ENSGT00390000008805.Euteleostomi.002.nex,168.42369076819887
ENSGT00390000003114.Euteleostomi.003.nex,3.003141205310385
ENSGT00390000001799.Euteleostomi.001.nex,196.933131361282
ENSGT00390000001285.Euteleostomi.001.nex,240.9888466452212
ENSGT00390000009409.Euteleostomi.001.nex,223.55561207665596
ENSGT00390000008502.Euteleostomi.001.nex,287.1467948849022
ENSGT00390000009065.Euteleostomi.001.nex,217.383046618339
ENSGT00390000001586.Euteleostomi.002.nex,141.92804503903972
ENSGT00390000006744.Euteleostomi.001.nex,104.6390568012257
ENSGT00390000001750.Euteleostomi.001.nex,236.33943516530144
ENSGT00390000000237.Euteleostomi.001.nex,149.91939221725988
ENSGT00390000006634.Euteleostomi.001.nex,83.52234537665754
ENSGT00390000001667.Euteleostomi.001.nex,87.33789611568864
ENSGT00390000002796.Euteleostomi.001.nex,273.2719571408061
ENSGT00390000003381.Euteleostomi.001.nex,40.141387050771755
ENSGT00390000005782.Euteleostomi.001.nex,292.05272634054927
ENSGT00390000009908.Euteleostomi.001.nex,195.833030678481
ENSGT00390000004496.Euteleostomi.002.nex,142.92416814313037
ENSGT00390000002374.Euteleostomi.001.nex,119.8011536585218
ENSGT00390000002204.Euteleostomi.001.nex,98.02490870451584
ENSGT00390000008881.Euteleostomi.002.nex,-0.7890250026903232
ENSGT00390000002099.Euteleostomi.001.nex,231.25473741218593
ENSGT00390000000980.Euteleostomi.001.nex,116.3021922231892
ENSGT00390000005134.Euteleostomi.001.nex,100.96871608877467
ENSGT00390000000839.Euteleostomi.001.nex,66.48936192965698
ENSGT00390000001805.Euteleostomi.001.nex,133.97548295882007
ENSGT00390000005003.Euteleostomi.001.nex,224.15710854279405
ENSGT00390000009341.Euteleostomi.001.nex,224.12864692295625
ENSGT00390000008756.Euteleostomi.001.nex,172.48664810068385
ENSGT00390000000481.Euteleostomi.001.nex,139.19547353913367
ENSGT00390000008711.Euteleostomi.001.nex,221.334057307663
ENSGT00390000000610.Euteleostomi.002.nex,-7.8595101529699605
ENSGT00390000006213.Euteleostomi.002.nex,268.60598474909057
ENSGT00390000010547.Euteleostomi.001.nex,160.83167067637078
ENSGT00390000003836.Euteleostomi.001.nex,154.96920290116032
ENSGT00390000001474.Euteleostomi.001.nex,191.4673898523888
ENSGT00390000003901.Euteleostomi.001.nex,124.31287398479981
ENSGT00390000001504.Euteleostomi.001.nex,179.27598669439976
ENSGT00390000010470.Euteleostomi.001.nex,33.49041245754006
ENSGT00390000004596.Euteleostomi.002.nex,143.7016132949302
ENSGT00390000003338.Euteleostomi.001.nex,228.89058388763078
ENSGT00390000005227.Euteleostomi.001.nex,61.29647415713407
ENSGT00390000001482.Euteleostomi.003.nex,204.33324920408268
ENSGT00390000002768.Euteleostomi.001.nex,90.57210283017048
ENSGT00390000003281.Euteleostomi.001.nex,115.64851666826144
ENSGT00390000008903.Euteleostomi.001.nex,384.6398255181293
ENSGT00390000009978.Euteleostomi.001.nex,112.84410413845808
ENSGT00390000008873.Euteleostomi.001.nex,216.3091511006096
ENSGT00390000000337.Euteleostomi.001.nex,139.77491564159936
ENSGT00390000010724.Euteleostomi.001.nex,283.4277526871956
ENSGT00390000006734.Euteleostomi.001.nex,140.2344182045199
ENSGT00390000006228.Euteleostomi.001.nex,159.7813096218306
ENSGT00390000008190.Euteleostomi.001.nex,160.15036364656407
ENSGT00390000006603.Euteleostomi.001.nex,194.23100279829077
ENSGT00390000007214.Euteleostomi.001.nex,163.79814209399046
ENSGT00390000009798.Euteleostomi.002.nex,229.5086465228378
ENSGT00390000008029.Euteleostomi.001.nex,216.92338151273543
ENSGT00390000009122.Euteleostomi.001.nex,183.6091373784293
ENSGT00390000007885.Euteleostomi.005.nex,67.23865542715066
ENSGT00390000008402.Euteleostomi.001.nex,192.12214802302333
ENSGT00390000009015.Euteleostomi.001.nex,56.06042157047068
ENSGT00390000008572.Euteleostomi.001.nex,34.41713215626805
ENSGT00390000004852.Euteleostomi.001.nex,316.7990622307352
ENSGT00390000001443.Euteleostomi.001.nex,225.59457221045886
ENSGT00390000009794.Euteleostomi.001.nex,171.09762300125567
ENSGT00390000004965.Euteleostomi.001.nex,254.71824166921033
ENSGT00390000000013.Euteleostomi.001.nex,172.79336058101308
ENSGT00390000009331.Euteleostomi.001.nex,278.45972931530196
ENSGT00390000005268.Euteleostomi.003.nex,135.1358764230099
ENSGT00390000009241.Euteleostomi.001.nex,26.0241784155819
ENSGT00390000008611.Euteleostomi.001.nex,143.62215356895103
ENSGT00390000006956.Euteleostomi.001.nex,242.12904303941832
ENSGT00390000005034.Euteleostomi.001.nex,43.5170498431371
ENSGT00390000004553.Euteleostomi.001.nex,113.30451991005248
ENSGT00390000006826.Euteleostomi.001.nex,138.41540149290813
ENSGT00390000001905.Euteleostomi.001.nex,239.58334446057052
ENSGT00390000006861.Euteleostomi.001.nex,68.69740834755066
ENSGT00390000006399.Euteleostomi.003.nex,138.86778100642005
ENSGT00390000001875.Euteleostomi.001.nex,55.683317528526004
ENSGT00390000002485.Euteleostomi.001.nex,191.16037194307592
ENSGT00390000000378.Euteleostomi.003.nex,330.5685556924518
ENSGT00390000001296.Euteleostomi.001.nex,238.32411336760742
ENSGT00390000007695.Euteleostomi.001.nex,173.6665939951199
ENSGT00390000007443.Euteleostomi.002.nex,126.94502290129094
ENSGT00390000010292.Euteleostomi.001.nex,209.22699366624784
ENSGT00390000006710.Euteleostomi.001.nex,133.09916326721486
ENSGT00390000000263.Euteleostomi.001.nex,304.3716466052865
ENSGT00390000000224.Euteleostomi.001.nex,138.97093998478886
ENSGT00390000007340.Euteleostomi.001.nex,11.718530815469421
ENSGT00390000008325.Euteleostomi.002.nex,151.37183983180876
ENSGT00390000007230.Euteleostomi.001.nex,218.67220194626134
ENSGT00390000008749.Euteleostomi.002.nex,113.12047007212095
ENSGT00390000000523.Euteleostomi.003.nex,83.92548441934196
ENSGT00390000008960.Euteleostomi.001.nex,222.21969557068041
ENSGT00390000002299.Euteleostomi.001.nex,256.62591494290973
ENSGT00390000003770.Euteleostomi.001.nex,39.22939743638403
ENSGT00390000005203.Euteleostomi.001.nex,186.02287501253886
ENSGT00390000009995.Euteleostomi.001.nex,76.46591321951928
ENSGT00390000004653.Euteleostomi.001.nex,220.09802671252328
ENSGT00390000006718.Euteleostomi.003.nex,27.83325731857599
ENSGT00390000002596.Euteleostomi.001.nex,245.76385940834007
ENSGT00390000000993.Euteleostomi.001.nex,237.38380991489248
ENSGT00390000007879.Euteleostomi.001.nex,159.18034869115945
ENSGT00390000002174.Euteleostomi.001.nex,289.01817529873006
ENSGT00390000003413.Euteleostomi.001.nex,276.2219166273899
ENSGT00390000006845.Euteleostomi.001.nex,175.92076366584115
ENSGT00390000009412.Euteleostomi.003.nex,121.27281271144966
ENSGT00390000005057.Euteleostomi.001.nex,219.76746146794267
ENSGT00390000006935.Euteleostomi.001.nex,201.28021345908564
ENSGT00390000009265.Euteleostomi.001.nex,178.3627534772072
ENSGT00390000008702.Euteleostomi.001.nex,148.844269983696
ENSGT00390000009609.Euteleostomi.001.nex,90.66676751270461
ENSGT00390000002634.Euteleostomi.003.nex,6.639138723040105
ENSGT00390000009222.Euteleostomi.001.nex,326.85672706384867
ENSGT00390000007486.Euteleostomi.001.nex,253.5465166141248
ENSGT00390000007578.Euteleostomi.001.nex,66.14155275566009
ENSGT00390000003912.Euteleostomi.001.nex,159.82164018716958
ENSGT00390000010463.Euteleostomi.001.nex,232.42092764145127
ENSGT00390000001517.Euteleostomi.001.nex,239.72758477840398
ENSGT00390000004906.Euteleostomi.001.nex,116.42914105745876
ENSGT00390000010554.Euteleostomi.001.nex,145.4715108780183
ENSGT00390000006544.Euteleostomi.001.nex,66.33960841017688
ENSGT00390000006058.Euteleostomi.001.nex,34.09761706602512
ENSGT00390000007153.Euteleostomi.001.nex,307.12946113992984
ENSGT00390000005325.Euteleostomi.005.nex,8.229936108029506
ENSGT00390000004208.Euteleostomi.001.nex,184.2397241227918
ENSGT00390000002317.Euteleostomi.001.nex,141.51386912096814
ENSGT00390000003670.Euteleostomi.001.nex,30.255342026408925
ENSGT00390000002220.Euteleostomi.001.nex,180.14170395107067
ENSGT00390000009895.Euteleostomi.001.nex,205.91298998270668
ENSGT00390000005728.Euteleostomi.001.nex,46.871116816389986
ENSGT00390000008860.Euteleostomi.001.nex,172.11569747402973
ENSGT00390000008957.Euteleostomi.001.nex,148.34180841449052
ENSGT00390000003292.Euteleostomi.001.nex,157.96112942116088
ENSGT00390000008827.Euteleostomi.001.nex,104.9030506112008
ENSGT00390000010770.Euteleostomi.001.nex,257.6205417493402
ENSGT00390000006760.Euteleostomi.001.nex,150.69119108515588
ENSGT00390000007046.Euteleostomi.004.nex,241.12005486835005
ENSGT00390000010600.Euteleostomi.001.nex,406.8155063438671
ENSGT00390000001774.Euteleostomi.001.nex,195.16812750310055
ENSGT00390000008183.Euteleostomi.001.nex,24.82195681698613
ENSGT00390000001733.Euteleostomi.001.nex,143.05905884204185
ENSGT00390000000324.Euteleostomi.001.nex,246.22385806095917
ENSGT00390000000748.Euteleostomi.001.nex,99.04665326900067
ENSGT00390000009176.Euteleostomi.001.nex,50.48391954802162
ENSGT00390000000781.Euteleostomi.001.nex,187.2977761135262
ENSGT00390000008680.Euteleostomi.002.nex,131.71293326182058
ENSGT00390000004806.Euteleostomi.001.nex,38.52029023066393
ENSGT00390000007164.Euteleostomi.001.nex,194.97651621464865
ENSGT00390000002869.Euteleostomi.001.nex,241.70284839662963
ENSGT00390000003812.Euteleostomi.001.nex,247.1145563134196
ENSGT00390000006573.Euteleostomi.001.nex,201.1948551343794
ENSGT00390000004976.Euteleostomi.001.nex,98.8553225934811
ENSGT00390000006534.Euteleostomi.001.nex,52.47266819780998
ENSGT00390000003855.Euteleostomi.001.nex,242.1114384119992
ENSGT00390000009787.Euteleostomi.001.nex,192.75632889518056
ENSGT00390000001520.Euteleostomi.001.nex,229.27762528762833
ENSGT00390000006028.Euteleostomi.001.nex,40.8625554805169
ENSGT00390000008772.Euteleostomi.001.nex,93.55860617715007
ENSGT00390000009679.Euteleostomi.001.nex,270.9058857598302
ENSGT00390000005720.Euteleostomi.003.nex,80.39201465502993
ENSGT00390000007586.Euteleostomi.001.nex,389.4515931732094
ENSGT00390000006347.Euteleostomi.002.nex,97.35700209504284
ENSGT00390000004888.Euteleostomi.001.nex,186.94277021213384
ENSGT00390000000592.Euteleostomi.001.nex,207.98123157296504
ENSGT00390000004370.Euteleostomi.003.nex,153.85489922929992
ENSGT00390000008645.Euteleostomi.001.nex,104.53477443012889
ENSGT00390000002997.Euteleostomi.001.nex,277.4833172558501
ENSGT00390000006191.Euteleostomi.001.nex,165.4367330833411
ENSGT00390000007809.Euteleostomi.001.nex,141.27982683907248
ENSGT00390000010825.Euteleostomi.001.nex,143.75035344864227
ENSGT00390000001951.Euteleostomi.001.nex,215.8851211512374
ENSGT00390000006835.Euteleostomi.001.nex,168.32748783827992
ENSGT00390000002033.Euteleostomi.001.nex,127.13922862141044
ENSGT00390000002143.Euteleostomi.001.nex,245.74207802242745
ENSGT00390000004668.Euteleostomi.002.nex,114.10084375401493
ENSGT00390000005482.Euteleostomi.001.nex,229.4551488563302
ENSGT00390000009899.Euteleostomi.002.nex,102.56735442922945
ENSGT00390000001998.Euteleostomi.001.nex,48.57181320044265
ENSGT00390000008326.Euteleostomi.001.nex,160.2684580594414
ENSGT00390000001630.Euteleostomi.002.nex,213.9958969515501
ENSGT00390000009776.Euteleostomi.001.nex,251.28505492283693
ENSGT00390000005845.Euteleostomi.001.nex,207.70480594260425
ENSGT00390000005935.Euteleostomi.001.nex,186.1344979544101
ENSGT00390000009688.Euteleostomi.001.nex,123.04807397446893
ENSGT00390000008783.Euteleostomi.001.nex,252.2467289533688
ENSGT00390000005972.Euteleostomi.001.nex,112.23375494578067
ENSGT00390000001518.Euteleostomi.001.nex,227.0198485955989
ENSGT00390000010170.Euteleostomi.001.nex,120.60412059868031
ENSGT00390000006883.Euteleostomi.001.nex,122.04352348398243
ENSGT00390000005544.Euteleostomi.001.nex,202.16725674818008
ENSGT00390000004153.Euteleostomi.001.nex,204.2261049449662
